country,period,extreme_temp_total_affected,extreme_temp_total_deaths,drought_total_affected,drought_total_deaths,flood_total_affected,flood_total_deaths,storm_total_affected,storm_total_deaths
Hong Kong,2010,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,1.0
Hong Kong,2015,0.0,0.0,0.0,0.0,0.0,0.0,456.0,1.0
Hong Kong,2020,0.0,0.0,0.0,0.0,119.0,0.0,261.0,2.0
Hong Kong,2025,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0
Hungary,1970,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
Hungary,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Hungary,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1995,0.0,0.0,0.0,0.0,133695.0,10.0,0.0,40.0
Hungary,2000,0.0,81.0,0.0,0.0,13823.0,1.0,0.0,0.0
Hungary,2005,500.0,565.0,0.0,0.0,32000.0,0.0,300.0,9.0
Hungary,2010,0.0,16.0,0.0,0.0,60065.0,1.0,14000.0,0.0
Hungary,2015,0.0,179.0,0.0,0.0,2282.0,0.0,151298.0,0.0
Hungary,2020,0.0,2250.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,1985,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0
Iceland,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,1900,0.0,0.0,0.0,1250000.0,0.0,0.0,0.0,0.0
India,1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
India,1920,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1242.0
India,1925,0.0,0.0,0.0,0.0,2000.0,36.0,40010.0,765.0
India,1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60333.0
India,1940,0.0,0.0,0.0,1500000.0,0.0,0.0,30000.0,45304.0
India,1945,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1000.0
India,1950,0.0,400.0,0.0,0.0,25000.0,225.0,1000000.0,840.0
India,1955,0.0,651.0,0.0,0.0,105000.0,963.0,1395000.0,2120.0
India,1960,0.0,400.0,666000.0,0.0,932610.0,3899.0,5040000.0,812.0
India,1965,0.0,100.0,100000000.0,1500000.0,10400000.0,6799.0,445092.0,1840.0
India,1970,0.0,261.0,200000000.0,0.0,10516000.0,2610.0,11457175.0,9968.0
India,1975,0.0,550.0,10000000.0,0.0,95055000.0,5773.0,16690772.0,16382.0
India,1980,0.0,1119.0,100000000.0,0.0,100801023.0,5421.0,8323993.0,3008.0
India,1985,200.0,1005.0,300000000.0,300.0,52345000.0,6930.0,9085100.0,901.0
India,1990,0.0,700.0,1175000.0,0.0,151898600.0,5265.0,4626200.0,2458.0
India,1995,0.0,3339.0,0.0,0.0,127508230.0,7847.0,27720501.0,15633.0
India,2000,0.0,3988.0,350000000.0,20.0,153774886.0,5202.0,603564.0,407.0
India,2005,50.0,931.0,0.0,0.0,93633783.0,8464.0,5328025.0,601.0
India,2010,0.0,1563.0,0.0,0.0,28666810.0,8652.0,14988698.0,658.0
India,2015,450.0,2968.0,338200000.0,0.0,68869060.0,5284.0,21242002.0,2077.0
India,2020,25790.0,948.0,0.0,0.0,28468021.0,7668.0,31030478.0,570.0
India,2025,0.0,0.0,0.0,0.0,1925034.0,368.0,39204.0,45.0
Indonesia,1950,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0
Indonesia,1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
Indonesia,1965,0.0,0.0,204000.0,8000.0,878100.0,348.0,0.0,0.0
Indonesia,1970,0.0,0.0,3500000.0,0.0,0.0,82.0,2000.0,1660.0
Indonesia,1975,0.0,0.0,17220.0,63.0,626470.0,419.0,3060.0,26.0
Indonesia,1980,0.0,0.0,2000.0,510.0,1171643.0,711.0,923.0,2.0
Indonesia,1985,0.0,0.0,1000.0,84.0,321684.0,615.0,10000.0,0.0
Indonesia,1990,0.0,0.0,0.0,0.0,1122877.0,550.0,0.0,0.0
Indonesia,1995,0.0,0.0,1065000.0,672.0,1200671.0,243.0,0.0,0.0
Indonesia,2000,0.0,0.0,15000.0,0.0,1604565.0,1315.0,3715.0,4.0
Indonesia,2005,0.0,0.0,0.0,0.0,1792244.0,1475.0,0.0,0.0
Indonesia,2010,0.0,0.0,0.0,0.0,1124277.0,680.0,10550.0,21.0
Indonesia,2015,0.0,0.0,0.0,11.0,1495716.0,498.0,2035.0,11.0
Indonesia,2020,0.0,0.0,18750000.0,0.0,2819746.0,524.0,510615.0,227.0
Indonesia,2025,0.0,0.0,0.0,0.0,128458.0,62.0,0.0,0.0
Iran,1950,0.0,158.0,0.0,0.0,0.0,3009.0,0.0,0.0
Iran,1955,0.0,0.0,0.0,0.0,0.0,1122.0,0.0,0.0
Iran,1960,0.0,0.0,625000.0,0.0,0.0,0.0,0.0,0.0
Iran,1965,0.0,0.0,0.0,0.0,70.0,92.0,0.0,0.0
Iran,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
Iran,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Iran,1980,0.0,0.0,0.0,0.0,950200.0,314.0,0.0,200.0
Iran,1985,0.0,0.0,0.0,0.0,340000.0,1220.0,0.0,0.0
Iran,1990,0.0,0.0,0.0,0.0,843742.0,939.0,3700.0,22.0
Iran,1995,0.0,0.0,10114314.0,0.0,93635.0,327.0,85.0,9.0
Iran,2000,0.0,0.0,26885686.0,0.0,1415847.0,579.0,8000.0,3.0
Iran,2005,0.0,0.0,0.0,0.0,9030.0,157.0,193009.0,40.0
Iran,2010,0.0,0.0,0.0,0.0,441000.0,44.0,0.0,0.0
Iran,2015,0.0,0.0,0.0,0.0,10036767.0,197.0,2000.0,4.0
Iran,2020,0.0,0.0,4900000.0,0.0,700012.0,193.0,6189.0,18.0
Iran,2025,0.0,0.0,0.0,0.0,0.0,0.0,1544.0,0.0
Iraq,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,1965,0.0,0.0,166666.0,0.0,410000.0,0.0,0.0,0.0
Iraq,1970,0.0,0.0,333334.0,0.0,0.0,0.0,0.0,0.0
Iraq,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,2005,0.0,0.0,0.0,0.0,63510.0,26.0,0.0,0.0
Iraq,2010,0.0,0.0,0.0,0.0,2001.0,21.0,0.0,0.0
Iraq,2015,0.0,0.0,0.0,0.0,95865.0,89.0,0.0,0.0
Iraq,2020,0.0,0.0,7000000.0,0.0,30220.0,27.0,5000.0,4.0
Iraq,2025,0.0,0.0,0.0,0.0,30000.0,0.0,2751.0,0.0
Ireland,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Ireland,1985,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,11.0
Ireland,1990,0.0,0.0,0.0,0.0,3500.0,3.0,0.0,2.0
Ireland,1995,0.0,0.0,0.0,0.0,0.0,0.0,290.0,12.0
Ireland,2000,0.0,0.0,0.0,0.0,300.0,0.0,3000.0,1.0
Ireland,2005,0.0,0.0,0.0,0.0,6800.0,0.0,0.0,0.0
Ireland,2010,0.0,0.0,0.0,0.0,600.0,2.0,0.0,1.0
Ireland,2015,0.0,0.0,0.0,0.0,600.0,0.0,0.0,3.0
Ireland,2020,0.0,123.0,0.0,0.0,0.0,0.0,0.0,1.0
Israel,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Israel,1995,0.0,0.0,0.0,0.0,1000.0,15.0,0.0,0.0
Israel,2000,0.0,0.0,0.0,0.0,0.0,0.0,410.0,3.0
Israel,2010,0.0,0.0,0.0,0.0,0.0,2.0,2003000.0,4.0
Israel,2015,0.0,0.0,0.0,0.0,0.0,12.0,200.0,0.0
Israel,2020,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
Italy,1945,0.0,0.0,0.0,0.0,0.0,0.0,5245.0,51.0
Italy,1950,0.0,0.0,0.0,0.0,181400.0,270.0,0.0,0.0
Italy,1965,0.0,0.0,0.0,0.0,1304500.0,155.0,0.0,37.0
Italy,1970,0.0,0.0,0.0,0.0,1301650.0,37.0,5200.0,73.0
Italy,1975,0.0,0.0,0.0,0.0,1000.0,23.0,19.0,1.0
Italy,1985,0.0,0.0,0.0,0.0,30.0,331.0,3000.0,62.0
Italy,1990,0.0,0.0,0.0,0.0,20830.0,73.0,1600.0,18.0
Italy,1995,0.0,10.0,0.0,0.0,500.0,19.0,0.0,22.0
Italy,2000,0.0,20089.0,0.0,0.0,61692.0,49.0,200.0,2.0
Italy,2005,0.0,15.0,0.0,0.0,5440.0,44.0,0.0,4.0
Italy,2010,0.0,55.0,0.0,0.0,32691.0,50.0,30805.0,8.0
Italy,2015,0.0,4.0,0.0,0.0,3173.0,16.0,3742.0,32.0
Italy,2020,0.0,49791.0,0.0,0.0,47493.0,34.0,13300.0,23.0
Italy,2025,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0
Jamaica,1900,0.0,0.0,0.0,0.0,0.0,300.0,0.0,65.0
Jamaica,1910,0.0,0.0,0.0,0.0,0.0,0.0,94820.0,142.0
Jamaica,1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
Jamaica,1920,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,4.0
Jamaica,1930,0.0,0.0,0.0,0.0,0.0,53.0,0.0,10.0
Jamaica,1935,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0
Jamaica,1940,0.0,0.0,0.0,0.0,2000.0,125.0,2000.0,32.0
Jamaica,1950,0.0,0.0,0.0,0.0,0.0,0.0,20200.0,154.0
Jamaica,1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Jamaica,1965,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0
Jamaica,1970,0.0,0.0,0.0,0.0,0.0,0.0,2510.0,6.0
Jamaica,1975,0.0,0.0,0.0,0.0,250000.0,44.0,0.0,0.0
Jamaica,1980,0.0,0.0,0.0,0.0,0.0,0.0,30009.0,6.0
Jamaica,1985,0.0,0.0,0.0,0.0,66000.0,63.0,810300.0,56.0
Jamaica,1990,0.0,0.0,0.0,0.0,555712.0,24.0,0.0,4.0
Jamaica,1995,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0
Jamaica,2000,0.0,0.0,0.0,0.0,25000.0,9.0,351826.0,21.0
Jamaica,2005,0.0,0.0,0.0,0.0,5000.0,1.0,47584.0,24.0
Jamaica,2010,0.0,0.0,91545.0,0.0,0.0,0.0,218356.0,16.0
Jamaica,2015,0.0,0.0,0.0,0.0,0.0,0.0,130000.0,0.0
Jamaica,2020,0.0,0.0,0.0,0.0,0.0,0.0,160060.0,5.0
Japan,1910,0.0,0.0,0.0,0.0,0.0,1379.0,0.0,1000.0
Japan,1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
Japan,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0
Japan,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3006.0
Japan,1935,0.0,0.0,0.0,0.0,0.0,933.0,0.0,0.0
Japan,1940,0.0,0.0,0.0,0.0,0.0,990.0,0.0,0.0
Japan,1945,0.0,0.0,0.0,0.0,0.0,2000.0,2489871.0,7612.0
Japan,1950,0.0,0.0,0.0,0.0,2205294.0,4500.0,2675523.0,6191.0
Japan,1955,0.0,0.0,0.0,0.0,258240.0,1033.0,1709616.0,7836.0
Japan,1960,0.0,0.0,0.0,0.0,1302249.0,564.0,63586.0,518.0
Japan,1965,0.0,0.0,0.0,0.0,3000151.0,631.0,47739.0,991.0
Japan,1970,0.0,0.0,0.0,0.0,0.0,458.0,50.0,570.0
Japan,1975,0.0,0.0,0.0,0.0,43050.0,36.0,341427.0,346.0
Japan,1980,0.0,0.0,0.0,0.0,27347.0,365.0,247963.0,563.0
Japan,1985,0.0,0.0,0.0,0.0,162000.0,51.0,97568.0,89.0
Japan,1990,0.0,0.0,0.0,0.0,5388.0,27.0,269930.0,268.0
Japan,1995,0.0,0.0,0.0,0.0,60172.0,76.0,150440.0,83.0
Japan,2000,300.0,10.0,0.0,0.0,389159.0,64.0,637196.0,262.0
Japan,2005,3000.0,125.0,0.0,0.0,71435.0,49.0,334058.0,184.0
Japan,2010,108000.0,571.0,0.0,0.0,53768.0,51.0,162055.0,415.0
Japan,2015,88914.0,342.0,0.0,0.0,1555264.0,324.0,651532.0,174.0
Japan,2020,51300.0,203.0,0.0,0.0,295753.0,108.0,27560.0,99.0
Japan,2025,0.0,0.0,0.0,0.0,2108.0,5.0,5677.0,1.0
Jordan,1960,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
Jordan,1965,0.0,0.0,0.0,0.0,6292.0,267.0,0.0,0.0
Jordan,1985,0.0,0.0,0.0,0.0,29.0,9.0,0.0,0.0
Jordan,1990,0.0,15.0,0.0,0.0,18000.0,8.0,0.0,2.0
Jordan,1995,0.0,0.0,180000.0,0.0,0.0,2.0,0.0,0.0
Jordan,2000,12.0,0.0,150000.0,0.0,0.0,0.0,200.0,9.0
Jordan,2015,0.0,0.0,0.0,0.0,64.0,34.0,0.0,0.0
Jordan,2020,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,1990,0.0,0.0,0.0,0.0,30000.0,10.0,0.0,0.0
Kazakhstan,1995,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
Kazakhstan,2000,12.0,3.0,0.0,0.0,6168.0,0.0,0.0,0.0
Kazakhstan,2005,0.0,0.0,0.0,0.0,38000.0,1.0,0.0,0.0
Kazakhstan,2010,5000.0,0.0,0.0,0.0,57309.0,51.0,0.0,0.0
Kazakhstan,2015,0.0,0.0,0.0,0.0,20070.0,2.0,0.0,0.0
Kazakhstan,2020,0.0,0.0,71000.0,0.0,153000.0,2.0,0.0,0.0
Kenya,1960,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0
Kenya,1965,0.0,0.0,260000.0,0.0,0.0,0.0,0.0,0.0
Kenya,1970,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0
Kenya,1975,0.0,0.0,19972.0,0.0,36000.0,100.0,0.0,0.0
Kenya,1980,0.0,0.0,620028.0,0.0,3000.0,75.0,0.0,0.0
Kenya,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
Kenya,1990,0.0,0.0,3247242.0,0.0,0.0,44.0,0.0,0.0
Kenya,1995,0.0,0.0,2885411.0,2.0,901200.0,126.0,0.0,0.0
Kenya,2000,0.0,0.0,24667347.0,163.0,247308.0,179.0,0.0,0.0
Kenya,2005,0.0,0.0,7300000.0,31.0,1005979.0,344.0,0.0,0.0
Kenya,2010,0.0,0.0,9181782.0,0.0,763136.0,452.0,0.0,0.0
Kenya,2015,0.0,0.0,6468218.0,0.0,725826.0,430.0,0.0,0.0
Kenya,2020,0.0,0.0,4500000.0,0.0,2293496.0,897.0,0.0,0.0
Kenya,2025,0.0,0.0,2150000.0,0.0,0.0,0.0,0.0,0.0
Kiribati,1970,0.0,0.0,0.0,0.0,0.0,0.0,700.0,3.0
Kiribati,1995,0.0,0.0,84000.0,0.0,0.0,0.0,0.0,0.0
Kiribati,2005,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0
Kiribati,2010,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0
Kiribati,2015,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0
Kuwait,1995,0.0,0.0,0.0,0.0,200.0,2.0,0.0,0.0
Kuwait,2015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Kyrgyzstan,1995,0.0,0.0,0.0,0.0,7728.0,1.0,0.0,0.0
Kyrgyzstan,2000,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyzstan,2005,0.0,0.0,2000000.0,0.0,2895.0,3.0,9075.0,4.0
Kyrgyzstan,2010,50.0,16.0,0.0,0.0,11000.0,0.0,0.0,0.0
Kyrgyzstan,2020,13850.0,0.0,0.0,0.0,107401.0,6.0,0.0,0.0
Laos,1965,0.0,0.0,0.0,0.0,81600.0,302.0,0.0,0.0
Laos,1970,0.0,0.0,0.0,0.0,115000.0,14.0,0.0,0.0
Laos,1975,0.0,0.0,3500000.0,0.0,459000.0,31.0,0.0,0.0
Laos,1980,0.0,0.0,0.0,0.0,2000.0,14.0,0.0,0.0
Laos,1985,0.0,0.0,730000.0,0.0,0.0,0.0,0.0,0.0
Laos,1990,0.0,0.0,0.0,0.0,522150.0,10.0,307312.0,30.0
Laos,1995,0.0,0.0,20000.0,0.0,1011400.0,30.0,1000000.0,26.0
Laos,2000,0.0,0.0,0.0,0.0,1053000.0,17.0,0.0,0.0
Laos,2005,0.0,0.0,0.0,0.0,204190.0,16.0,128887.0,16.0
Laos,2010,0.0,0.0,0.0,0.0,1042003.0,71.0,0.0,0.0
Laos,2015,0.0,0.0,0.0,0.0,594868.0,164.0,735145.0,0.0
Laos,2020,0.0,0.0,0.0,0.0,338524.0,8.0,148204.0,7.0
Laos,2025,0.0,0.0,0.0,0.0,172010.0,13.0,10124.0,2.0
Latvia,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Latvia,2000,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2005,0.0,40.0,0.0,0.0,0.0,0.0,400.0,0.0
Latvia,2010,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,2020,0.0,234.0,0.0,0.0,200.0,0.0,0.0,0.0
Lebanon,1955,0.0,0.0,0.0,0.0,0.0,440.0,0.0,0.0
Lebanon,1985,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0
Lebanon,1990,0.0,0.0,0.0,0.0,0.0,0.0,104075.0,25.0
Lebanon,2000,0.0,0.0,0.0,0.0,17000.0,0.0,500.0,0.0
Lebanon,2015,0.0,0.0,0.0,0.0,0.0,0.0,1012701.0,23.0
Lebanon,2020,3999200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesotho,1965,0.0,0.0,204000.0,0.0,0.0,0.0,0.0,0.0
Lesotho,1980,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0
Lesotho,1985,0.0,0.0,0.0,0.0,180000.0,18.0,0.0,0.0
Lesotho,1990,0.0,0.0,331500.0,0.0,0.0,22.0,0.0,0.0
Lesotho,1995,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
Lesotho,2000,0.0,0.0,500000.0,0.0,0.0,0.0,2001.0,1.0
Lesotho,2005,0.0,0.0,475000.0,0.0,0.0,0.0,4500.0,0.0
Lesotho,2010,0.0,0.0,725515.0,0.0,5000.0,26.0,2600.0,0.0
Lesotho,2015,0.0,0.0,1142000.0,0.0,0.0,0.0,0.0,0.0
Lesotho,2020,0.0,0.0,1129285.0,0.0,0.0,0.0,3518.0,2.0
Lesotho,2025,0.0,0.0,335764.0,0.0,0.0,0.0,0.0,0.0
Liberia,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,1990,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,1995,0.0,0.0,0.0,0.0,5000.0,10.0,2000.0,0.0
Liberia,2005,0.0,0.0,0.0,0.0,17924.0,3.0,3500.0,0.0
Liberia,2010,0.0,0.0,0.0,0.0,15486.0,1.0,0.0,0.0
Liberia,2015,0.0,0.0,0.0,0.0,15431.0,0.0,0.0,0.0
Liberia,2020,0.0,0.0,0.0,0.0,51000.0,2.0,0.0,0.0
Libya,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,2010,0.0,0.0,0.0,0.0,2000.0,16.0,0.0,0.0
Libya,2015,0.0,0.0,0.0,0.0,20030.0,4.0,0.0,0.0
Libya,2020,0.0,0.0,0.0,0.0,3335.0,5.0,1600000.0,13200.0
Liechtenstein,2020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,1990,0.0,0.0,0.0,0.0,0.0,0.0,780000.0,6.0
Lithuania,1995,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0
Lithuania,2000,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2010,0.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0
Lithuania,2015,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,2020,0.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0
Low-income countries,1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low-income countries,1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low-income countries,1910,0.0,0.0,32000.0,85000.0,0.0,0.0,0.0,0.0
Low-income countries,1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low-income countries,1955,0.0,0.0,0.0,0.0,0.0,51.0,0.0,107.0
Low-income countries,1960,0.0,0.0,700000.0,50.0,0.0,307.0,0.0,0.0
Low-income countries,1965,0.0,0.0,3616232.0,2000.0,109500.0,1.0,118055.0,110.0
Low-income countries,1970,0.0,0.0,2126678.0,22096.0,2884000.0,650.0,2520056.0,161.0
Low-income countries,1975,0.0,0.0,7535721.0,96904.0,1459584.0,562.0,682077.0,124.0
Low-income countries,1980,0.0,0.0,30037708.0,477659.0,719500.0,5.0,653625.0,478.0
Low-income countries,1985,0.0,0.0,20946440.0,76668.0,3676341.0,679.0,148558.0,257.0
Low-income countries,1990,1000200.0,224.0,33655023.0,127.0,948235.0,2614.0,3311948.0,537.0
Low-income countries,1995,0.0,0.0,5494735.0,19.0,15117630.0,4241.0,932813.0,207.0
Low-income countries,2000,200000.0,327.0,36538286.0,757.0,8679064.0,2098.0,3559434.0,889.0
Low-income countries,2005,170684.0,1338.0,44857505.0,122.0,6948409.0,4556.0,1416411.0,694.0
Low-income countries,2010,68.0,45.0,50836097.0,20000.0,7021750.0,2472.0,1055001.0,780.0
Low-income countries,2015,13768.0,16.0,81937791.0,0.0,10479647.0,3391.0,9344107.0,1266.0
Low-income countries,2020,327422.0,1363.0,146618475.0,2465.0,29131316.0,9356.0,8141029.0,2117.0
Low-income countries,2025,0.0,0.0,14500482.0,27.0,974535.0,580.0,800032.0,34.0
Lower-middle-income countries,1900,0.0,0.0,0.0,1250000.0,0.0,0.0,0.0,600.0
Lower-middle-income countries,1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0
Lower-middle-income countries,1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower-middle-income countries,1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0
Lower-middle-income countries,1920,0.0,0.0,0.0,0.0,0.0,0.0,1025000.0,1254.0
Lower-middle-income countries,1925,0.0,0.0,0.0,0.0,2000.0,36.0,80010.0,3465.0
Lower-middle-income countries,1930,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,2200.0
Lower-middle-income countries,1935,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,64536.0
Lower-middle-income countries,1940,0.0,0.0,0.0,3400000.0,0.0,0.0,40000.0,111377.0
Lower-middle-income countries,1945,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2760.0
Lower-middle-income countries,1950,0.0,511.0,0.0,0.0,25000.0,3692.0,1800452.0,5080.0
Lower-middle-income countries,1955,0.0,651.0,0.0,0.0,105000.0,1898.0,1645000.0,3461.0
Lower-middle-income countries,1960,0.0,400.0,666000.0,0.0,2091947.0,15539.0,9473561.0,56829.0
Lower-middle-income countries,1965,0.0,100.0,101259262.0,1500000.0,29067199.0,8872.0,19595148.0,64836.0
Lower-middle-income countries,1970,0.0,261.0,204420079.0,0.0,69469154.0,33958.0,21886048.0,328634.0
Lower-middle-income countries,1975,0.0,634.0,22074352.0,0.0,114175316.0,8195.0,23181880.0,20419.0
Lower-middle-income countries,1980,0.0,1119.0,145924429.0,500.0,152838083.0,10199.0,39813270.0,11229.0
Lower-middle-income countries,1985,200.0,1175.0,318783626.0,300.0,136221798.0,13696.0,50330005.0,23762.0
Lower-middle-income countries,1990,250.0,1602.0,16504552.0,0.0,199645498.0,14028.0,39676409.0,153105.0
Lower-middle-income countries,1995,34000.0,4009.0,20251222.0,87.0,188027925.0,17825.0,55699011.0,43846.0
Lower-middle-income countries,2000,77888.0,5486.0,396759844.0,379.0,221566827.0,13975.0,16872107.0,7697.0
Lower-middle-income countries,2005,2119058.0,1410.0,20126575.0,31.0,135188096.0,15074.0,60096911.0,150643.0
Lower-middle-income countries,2010,263314.0,2323.0,26563743.0,0.0,116820235.0,18283.0,70942321.0,13335.0
Lower-middle-income countries,2015,2555016.0,4621.0,382546338.0,101.0,110123956.0,10808.0,67254431.0,5419.0
Lower-middle-income countries,2020,37082379.0,1626.0,58967892.0,10.0,117257561.0,16501.0,117536181.0,4384.0
Lower-middle-income countries,2025,0.0,0.0,3953277.0,0.0,12214220.0,1877.0,14791293.0,391.0
Luxembourg,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,2000,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,2015,0.0,0.0,0.0,0.0,0.0,0.0,1519.0,0.0
Luxembourg,2020,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
Macao,1990,0.0,0.0,0.0,0.0,0.0,0.0,3986.0,0.0
Macao,2015,0.0,0.0,0.0,0.0,0.0,0.0,200.0,10.0
Macao,2025,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Madagascar,1965,0.0,0.0,0.0,0.0,0.0,0.0,118040.0,110.0
Madagascar,1970,0.0,0.0,0.0,0.0,0.0,0.0,2520056.0,161.0
Madagascar,1975,0.0,0.0,0.0,0.0,0.0,0.0,566926.0,103.0
Madagascar,1980,0.0,0.0,1000000.0,0.0,0.0,0.0,301775.0,309.0
Madagascar,1985,0.0,0.0,350229.0,73.0,28223.0,0.0,139655.0,145.0
Madagascar,1990,0.0,0.0,599771.0,127.0,0.0,0.0,790051.0,248.0
Madagascar,1995,0.0,0.0,0.0,0.0,20000.0,0.0,700000.0,183.0
Madagascar,2000,0.0,0.0,831290.0,0.0,23370.0,16.0,2829488.0,659.0
Madagascar,2005,0.0,0.0,374245.0,0.0,92617.0,36.0,900977.0,295.0
Madagascar,2010,0.0,0.0,369921.0,0.0,0.0,0.0,689561.0,335.0
Madagascar,2015,0.0,0.0,2409834.0,0.0,24000.0,35.0,878723.0,278.0
Madagascar,2020,0.0,0.0,1680000.0,0.0,170360.0,75.0,1073484.0,298.0
Madagascar,2025,0.0,0.0,0.0,0.0,3688.0,11.0,72283.0,8.0
Malawi,1965,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0
Malawi,1975,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0
Malawi,1980,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0
Malawi,1985,0.0,0.0,1429267.0,0.0,100000.0,13.0,0.0,0.0
Malawi,1990,0.0,0.0,7935035.0,0.0,150000.0,472.0,0.0,0.0
Malawi,1995,0.0,0.0,1864965.0,0.0,418300.0,5.0,0.0,0.0
Malawi,2000,0.0,0.0,2829435.0,500.0,944590.0,80.0,0.0,0.0
Malawi,2005,0.0,0.0,5620000.0,0.0,278845.0,11.0,8.0,11.0
